Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
03/27/2021 11:00:59.174	POWERPNT (0x11A0)	0x20E0	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AugLoop.Client.Liblet.Submit","Flags":30962273224818945,"InternalSequenceNumber":176,"Time":"2021-03-27T11:00:59.174Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.15.16","Activity.Duration":483,"Activity.Count":1,"Activity.AggMode":1,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"AugLoopDisabled","Activity.AggInterval":1}	
03/27/2021 11:00:59.175	POWERPNT (0x11A0)	0x20E0	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.DynamicConfig.ParseJsonConfig","Flags":33777014401990913,"InternalSequenceNumber":177,"Time":"2021-03-27T11:00:59.175Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.26.1","Activity.Duration":285,"Activity.Count":34,"Activity.AggMode":2,"Activity.Success":true,"Activity.AggInterval":1}	
03/27/2021 11:01:27.718	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.GDIAssistant.RegisterCloudFontCallback","Flags":30962256044949761,"InternalSequenceNumber":190,"Time":"2021-03-27T11:01:27.718Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.14.4.2","Activity.Duration":21,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
03/27/2021 11:02:27.852	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.PowerPoint.DocOperation.Close","Flags":2814775553801985,"InternalSequenceNumber":230,"Time":"2021-03-27T11:02:27.852Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.15.34","Activity.Duration":13383,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":18745505,"Data.DetachedDuration":13338,"Data.CloseTag":"94x3a","Data.MaxCloseAbortCount":0,"Data.DocCount":0,"Data.ProtocolInstanceId":3,"Data.fAutomated":false,"Data.fAppResumedInProtocol":false,"Data.StopwatchDuration":13317}	
03/27/2021 11:02:27.853	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.PowerPoint.SlideShow.MergeInSlideShow","Flags":30962256044949761,"InternalSequenceNumber":231,"Time":"2021-03-27T11:02:27.853Z","Data.Count":0,"Data.PPTFileLocation":1,"Data.CsiFileLocation":15}	
03/27/2021 11:02:36.322	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.PowerPoint.DocOperation.Close","Flags":2814775553801985,"InternalSequenceNumber":235,"Time":"2021-03-27T11:02:36.322Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.15.37","Activity.Duration":81557,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":18745505,"Data.DetachedDuration":81512,"Data.CloseTag":"94x3x","Data.OCSClosingStatus":5,"Data.MaxCloseAbortCount":0,"Data.DocCount":1,"Data.AutoSaveDisabledReasons":4096,"Data.AddDocTelemetryResult":0,"Data.fLifeguarded":false,"Data.ProtocolInstanceId":4,"Data.fAutomated":false,"Data.fAppResumedInProtocol":false,"Data.StopwatchDuration":81497,"Data.Doc.UrlHash":"87188F46-C082-4758-B560-94EFF3462B16","Data.Doc.Ext":"odp","Data.Doc.SessionId":0,"Data.Doc.Location":0,"Data.Doc.FileFormat":3052,"Data.Doc.EdpState":2,"Data.Doc.SizeInBytes":6668120,"Data.Doc.CreationTime":132212275781655558,"Data.Doc.LastModifiedTime":131704315180000000,"Data.Doc.StorageProviderId":"computer"}	
03/27/2021 11:02:36.324	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.PowerPoint.Comments.ModernCommentsTelemetry","Flags":30962256044998401,"InternalSequenceNumber":238,"Time":"2021-03-27T11:02:36.324Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.15","Activity.Duration":124476577,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.UnknownAuthorCountExpected":0,"Data.UnknownAuthorCountActual":0,"Data.DocHasModernCommentsOnOpen":false,"Data.DocModelHasModernCommentsOnClose":false,"Data.DocHasLegacyCommentsOnOpen":false,"Data.DocModelHasLegacyCommentsOnClose":false,"Data.DocHasUnsupportedModernCommentsOnOpen":false,"Data.DocHasUnsupportedModernCommentsOnClose":false,"Data.CommentsModifiedCount":0,"Data.CommentRepliesModifiedCount":0,"Data.FeatureGateSettings":3,"Data.CommentsTextEditedCount":0,"Data.DuplicateAuthorsWithDifferentGUIDCount":0,"Data.SameNameAuthorsWithDifferentGUIDs":0,"Data.CommentDraftDiscardedWhenActiveSlideChangedCount":0,"Data.CommentDraftDiscardedWhenPaneHiddenCount":0,"Data.CommentDraftDiscardedWhenDocumentClosedCount":0,"Data.ShouldCheckCloudPolicy":false,"Data.TextAnchoredCommentsCountOnOpen":0,"Data.TextAnchoredCommentsAddedByUserCount":0,"Data.TextAnchoredCommentsAddedByMergeCount":0,"Data.TextAnchoredCommentsDeletedByUserCount":0,"Data.TextAnchoredCommentsDeletedByMergeCount":0,"Data.UnsupportedTextAnchorCommentAddCount":0,"Data.Doc.UrlHash":"87188F46-C082-4758-B560-94EFF3462B16","Data.Doc.Ext":"odp","Data.Doc.SessionId":0,"Data.Doc.Location":0,"Data.Doc.FileFormat":3052,"Data.Doc.EdpState":2,"Data.Doc.SizeInBytes":6668120,"Data.Doc.CreationTime":132212275781655558,"Data.Doc.LastModifiedTime":131704315180000000,"Data.Doc.StorageProviderId":"computer"}	
03/27/2021 11:02:36.383	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.PowerPoint.DocOperation.Close","Flags":2814775553801985,"InternalSequenceNumber":240,"Time":"2021-03-27T11:02:36.383Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.47","Activity.Duration":41591,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":18745505,"Data.DetachedDuration":41569,"Data.CloseTag":"94x3u","Data.MaxCloseAbortCount":0,"Data.DocCount":0,"Data.ProtocolInstanceId":5,"Data.fAutomated":false,"Data.fAppResumedInProtocol":false,"Data.StopwatchDuration":41563}	
03/27/2021 11:02:36.404	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.PowerPoint.Session","Flags":2814758373932801,"InternalSequenceNumber":242,"Time":"2021-03-27T11:02:36.404Z","Data.Flag":1,"Data.Usage":81}	
03/27/2021 11:02:36.422	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Experimentation.FeatureQueryBatched","Flags":33777005812056321,"InternalSequenceNumber":243,"Time":"2021-03-27T11:02:36.422Z","Data.Sequence":0,"Data.Count":45,"Data.Features":"[ { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.Open.EnableSharedBGDownload\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:31.7425282Z\", \"C\" : \"33\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 5 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Security.AppGuardShouldEditCommandOpenInAppGuard\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:31.8365281Z\", \"C\" : \"\", \"Q\" : 3.0, \"M\" : 2, \"F\" : 100, \"G\" : \"Opt\" }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Graphics.UseModernCommandForInsert3D\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.1855007Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.SharedText.HiddenFonts\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.2054991Z\", \"C\" : \"32\", \"Q\" : 2.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.SharedText.Dictation.UseAugloop\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.3145040Z\", \"C\" : \"33\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Identity.UseIdentityCredentialsFailureInfo\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.3675032Z\", \"C\" : \"1\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Graphics.ChangeGate.SupportMultiThemeSVGs\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.3775015Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Graphics.FeatureGate.SupportResponsiveSVGs\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.3775015Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Graphics.UseLogTelemetryFlag\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.4005005Z\", \"C\" : \"32\", \"Q\" : 2.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.SharedText.FileVersioning\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.5510194Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Docs.SharePointPoundPercentSupport\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.9830236Z\", \"C\" : \"1\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.FreezeDry.RestoreNonDirtyFiles\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.9870210Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Docs.CollabCorner.AnchoredPaneLayoutCoordinator\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:32.9930269Z\", \"C\" : \"32\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Graphics.SnapLineWidthInPen\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:33.0070231Z\", \"C\" : \"1\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Graphics.ChangeGate.SetTextFillToBlackForSelectedHighlight2\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:33.1200200Z\", \"C\" : \"32\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.RealtimeCollab.EnableLargeBlobPlaceHolder\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:33.1330193Z\", \"C\" : \"33\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.Comments.AnchorHighlightBorderSize\", \"V\" : 8, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:33.1590211Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasLocalOpenDocument-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:33.1935823Z\", \"C\" : \"38\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.ChangeGate.ForceSoftwareMiniatureRendering\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:33.4477311Z\", \"C\" : \"1\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Docs.DocumentMru.AggregatedMru.IsEnabled\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:33.6417321Z\", \"C\" : \"38\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Telemetry.AriaMaxTeardownUploadTimeInSec\", \"V\" : 2, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:36.2010025Z\", \"C\" : \"32\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Licensing.EnableNoEntitlementsTrialOfferExperiment\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:37.6284611Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Shared.OfficeInsiderCurrentRegistration\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:49.5758910Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Licensing.CheckIfSaveFormatSet2\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2887312Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-FloodGate\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2887312Z\", \"C\" : \"36\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.OutSpace\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"38\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasBoot-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"38\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasLocalSaveDocument-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"38\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasOneDriveSaveDocument-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"38\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasOutSpaceOpen-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"36\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasOutSpaceSaveAs-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"38\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasDocumentReady-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"36\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasODBSaveDocument-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"36\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasLicensingDialogRenew-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"38\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasFloodgate-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"36\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-CanvasOneDriveOpenDocument-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"36\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.TargetedMessaging.EnableSurface.Office-InAppPurchase-Win32\", \"V\" : false, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:50.2907310Z\", \"C\" : \"38\", \"Q\" : 0.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.Graphics.PassEscKeyMessageToOartWithNoObjectSelection\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:00:52.8419946Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.CustomerVoice.EnableFeedbackV2Schema\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:01:23.9294243Z\", \"C\" : \"1\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.ProtectedViewPresentingIpcProtection\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:01:27.7266208Z\", \"C\" : \"33\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.SlideShow.EnableCaptionConfigSvcCheck\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:01:27.7326250Z\", \"C\" : \"33\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.ExportAnimatedGIFBackgroundTransparent\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:01:28.0890124Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.SlideShow.RemoteControlEnabled\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:01:28.0980178Z\", \"C\" : \"32\", \"Q\" : 3.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.PowerPoint.DocOps.Save.SaveAsWaitForRunningSaveOrMergeTimeoutSec\", \"V\" : 0, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:02:36.2406549Z\", \"C\" : \"32\", \"Q\" : 1.0, \"M\" : 2, \"F\" : 100 }, { \"ID\" : 3, \"N\" : \"Microsoft.Office.FileIO.IsOLDocThreadManagerTelemetryEnabled\", \"V\" : true, \"S\" : 0, \"P\" : 0, \"T\" : \"2021-03-27T11:02:36.3406343Z\", \"C\" : \"38\", \"Q\" : 2.0, \"M\" : 2, \"F\" : 100 } ]"}	
03/27/2021 11:02:36.423	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthDesktopSessionLifecycleAndHeartbeat","Flags":33777005812105217,"InternalSequenceNumber":244,"Time":"2021-03-27T11:02:36.414Z","Rule":"120107.5","Contract":"Office.Legacy.Lifecycle","Data.Time":"2021-03-27T11:02:36.414Z","Data.State":3,"Data.PreviousBuild":"Unknown","Data.InstallMethod":0,"Data.OfficeArchitectureText":"x86"}	
03/27/2021 11:02:36.423	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthRollbackSessionMetadata","Flags":33777005812105217,"InternalSequenceNumber":245,"Time":"2021-03-27T11:02:36.414Z","Rule":"120119.0","Contract":"Office.Legacy.Metadata","Data.PreviousBuild":"Unknown","Data.InstallMethod":0}	
03/27/2021 11:02:36.424	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.RuleErrorsAggregated","Flags":33777022991974145,"InternalSequenceNumber":246,"Time":"2021-03-27T11:02:36.423Z","Rule":"1000.5","Data.ErrorCount":1,"Data.ErrorRuleId":140003,"Data.ErrorRuleVersion":3,"Data.WarningInfo":7,"Data.ErrorInfo":0}	
03/27/2021 11:02:36.424	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthErrorsWithTag","Flags":2814758373932801,"InternalSequenceNumber":247,"Time":"2021-03-27T11:02:36.423Z","Rule":"120305.3","Contract":"Office.Legacy.Error","Data.EndTime":"2021-03-27T11:00:31.835Z","Data.ErrorGroup":"mmcfcore content types","Data.Trackback":"xaab","Data.Count":1,"Data.FirstTimeStamp":"2021-03-27T11:00:31.835Z","Data.ErrorCode":-2134147070}	
03/27/2021 11:02:36.424	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthErrorsWithTag","Flags":2814758373932801,"InternalSequenceNumber":248,"Time":"2021-03-27T11:02:36.423Z","Rule":"120305.3","Contract":"Office.Legacy.Error","Data.EndTime":"2021-03-27T11:00:31.835Z","Data.ErrorGroup":"mmcfcore library","Data.Trackback":"xaax","Data.Count":1,"Data.FirstTimeStamp":"2021-03-27T11:00:31.835Z","Data.ErrorCode":-2134147070}	
03/27/2021 11:02:36.424	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthErrorsWithTag","Flags":2814758373932801,"InternalSequenceNumber":249,"Time":"2021-03-27T11:02:36.423Z","Rule":"120305.3","Contract":"Office.Legacy.Error","Data.EndTime":"2021-03-27T11:00:31.835Z","Data.ErrorGroup":"mmcfcore library","Data.Trackback":"5i6f","Data.Count":1,"Data.FirstTimeStamp":"2021-03-27T11:00:31.835Z","Data.ErrorCode":-2134147070}	
03/27/2021 11:02:36.425	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthErrorsWithTag","Flags":2814758373932801,"InternalSequenceNumber":250,"Time":"2021-03-27T11:02:36.423Z","Rule":"120305.3","Contract":"Office.Legacy.Error","Data.EndTime":"2021-03-27T11:00:31.835Z","Data.ErrorGroup":"mmcfcore library","Data.Trackback":"6kfj","Data.Count":1,"Data.FirstTimeStamp":"2021-03-27T11:00:31.835Z","Data.ErrorCode":-2134147070}	
03/27/2021 11:02:36.425	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthErrorsWithTag","Flags":2814758373932801,"InternalSequenceNumber":251,"Time":"2021-03-27T11:02:36.423Z","Rule":"120305.3","Contract":"Office.Legacy.Error","Data.EndTime":"2021-03-27T11:01:28.204Z","Data.ErrorGroup":"Bluetooth GATT client","Data.Trackback":"deq2j","Data.Count":2,"Data.FirstTimeStamp":"2021-03-27T11:01:28.204Z"}	
